web-scraper-order,web-scraper-start-url,idName,idName-href,name,image-src,candidateConnection,contactLinks1,contactLinks1-href,contactLinks2,contactLinks2-href,contactLinks3,contactLinks3-href,contactLinks4,contactLinks4-href,contactLinks5,contactLinks5-href,contactLinks6,contactLinks6-href
1585124443-64,https://dev.thegoodparty.org/scrape/candidates,1713|Hassan Shehadeh|,https://ballotpedia.org/Hassan_Shehadeh,Hassan Shehadeh,https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png,null,,,null,,null,,null,,null,,null,
1585124480-71,https://dev.thegoodparty.org/scrape/candidates,1705|Usha Reddi|,https://ballotpedia.org/Usha_Reddi,Usha Reddi,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/usha_flags-min.jpg,null,Campaign website,https://ushareddi.com/,Campaign Facebook,https://www.facebook.com/ReddiForSenate/,Campaign Twitter,https://www.twitter.com/reddiforsenate,null,,null,,null,
1585136331-1272,https://dev.thegoodparty.org/scrape/candidates,38|Robert B Aderholt|incumbent,https://ballotpedia.org/Robert_Aderholt,Robert Aderholt,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Robert_Aderholt.jpg,null,Official website,https://aderholt.house.gov/,Official Facebook,https://www.facebook.com/RobertAderholt,Official Twitter,https://www.twitter.com/Robert_Aderholt,Personal Facebook,https://www.facebook.com/robert.aderholt1,null,,null,
1585130080-1048,https://dev.thegoodparty.org/scrape/candidates,420|Andy Biggs|incumbent,https://ballotpedia.org/Andy_Biggs,Andy Biggs,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Andy_Biggs__official_portrait__115th_Congress-7_fixed.jpg,null,Official website,https://biggs.house.gov/,Official Facebook,https://www.facebook.com/RepAndyBiggs/,Official Twitter,https://www.twitter.com/RepAndyBiggsAZ,Campaign website,https://biggsforcongress.com/,Campaign Facebook,https://www.facebook.com/biggsforcongress/,Campaign Twitter,https://www.twitter.com/andybiggs4az
1585129187-938,https://dev.thegoodparty.org/scrape/candidates,128|Joe Wilson|incumbent,https://ballotpedia.org/Joe_Wilson,Joe Wilson,,null,,,null,,null,,null,,null,,null,
1585127860-719,https://dev.thegoodparty.org/scrape/candidates,1967|Mondaire Jones|,https://ballotpedia.org/Mondaire_Jones,Mondaire Jones,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/2DB6D5C0-BA23-467C-8AD1-393ECD7DC8E0.jpeg,null,Campaign website,https://mondaireforcongress.com/,Campaign Facebook,https://www.facebook.com/mondairejonesNY17,Campaign Twitter,https://www.twitter.com/MondaireJones,null,,null,,null,
1585129375-958,https://dev.thegoodparty.org/scrape/candidates,388|Trent Kelly|incumbent,https://ballotpedia.org/Trent_Kelly,Trent Kelly,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Trent_Kelly.jpg,null,Official website,https://trentkelly.house.gov/,Official Facebook,https://www.facebook.com/RepTrentKelly/,Official Twitter,https://www.twitter.com/reptrentkelly,Campaign website,http://www.kellyformississippi.com/,Campaign Facebook,http://www.facebook.com/TrentKellyforCongress,null,
1585128488-855,https://dev.thegoodparty.org/scrape/candidates,1806|Elaine Whigham Williams|,https://ballotpedia.org/Elaine_Williams,Elaine Williams,,null,,,null,,null,,null,,null,,null,
1585124268-32,https://dev.thegoodparty.org/scrape/candidates,1741|J.D. Scholten|,https://ballotpedia.org/J.D._Scholten,J.D. Scholten,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/180510_4.jpg,null,Campaign website,https://www.scholten4iowa.com/,Campaign Facebook,https://www.facebook.com/Scholten4Iowa/,Campaign Twitter,https://www.twitter.com/JDScholten,Personal Facebook,https://www.facebook.com/profile.php?id=615075242,null,,null,
1585129877-1019,https://dev.thegoodparty.org/scrape/candidates,466|Lauren A Underwood|incumbent,https://ballotpedia.org/Lauren_Underwood,Lauren Underwood,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/LAUREN_UNDERWOOD.jpg,null,Official website,https://underwood.house.gov/,Official Facebook,https://www.facebook.com/repunderwood/,Official Twitter,https://www.twitter.com/RepUnderwood,Campaign website,https://www.underwoodforcongress.com/,Campaign Facebook,https://www.facebook.com/UnderwoodforCongress/,Campaign Twitter,https://www.twitter.com/LaurenUnderwood
1585127324-606,https://dev.thegoodparty.org/scrape/candidates,1115|Paul Junge|,https://ballotpedia.org/Paul_Junge,Paul Junge,https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png,null,Campaign website,https://pauljunge.com/,Campaign Facebook,https://www.facebook.com/pauljungeforcongress/,Campaign Twitter,https://www.twitter.com/VotePaulJunge,null,,null,,null,
1585128601-881,https://dev.thegoodparty.org/scrape/candidates,1779|Marie Newman|,https://ballotpedia.org/Marie_Newman,Marie Newman,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/mariecloseup-min.png,"<div class=""survey-result"">
				<p class=""survey-question"">What would be your top three priorities, if elected?</p>
				<p class=""survey-response"">1. An Economy That Works for Everyone (bridging the income divide/raise wages, $15 /hr, universal childcare, paid leave, workforce training, transportation and infrastructure, empowering unions)
2. Medicare for All
3. Green Economy/Green New Deal</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">1. Income Inequality
2. Worker's rights
3. Healthcare
4. Gun Safety and Reform
5. Climate Crisis
6. Tuition and debt relief</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">I am a lifelong believer and supporter of President Obama for his wisdom, judgement and brilliance. Currently, congresspersons Pramila Jayapal, Ro Khanna, Jan Schakowsky, Robin Kelly and Mark Pocan are all strong progressives dedicated to bringing economic justice, real solutions for bridging the income divide, healthcare for all, protecting and advancing everyone's rights and addressing the climate crisis now, that I truly look up to and believe they can make real change.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a book, essay, film, or something else you would recommend to someone who wants to understand your political philosophy?</p>
				<p class=""survey-response"">I think many books, films and white papers have informed and shaped my political perspective, but not just one to be sure. My political philosophy and perspective is simple. I believe in transparency, real solutions that work and representation by real people who really understand the issues because they have lived them and not just viewed them.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">I believe the best politicians are those who have had great challenges and solved them personally, professionally and in their communities. Those that created something from nothing, overcome insurmountable challenges and built coalitions are those best qualified for Congress.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">Unbridled energy, 30 years of strategic planning, experience working with legislators, policy development and having built and worked with a wide variety of coalitions provide a strong foundation for public service and being a strong member of congress.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe are the core responsibilities for someone elected to this office?</p>
				<p class=""survey-response"">The primary responsibilities of member of Congress are:
- Uphold the Constitution, protect and advance everyone's rights and protect the democracy
-Represent the district based on the issues most important to the district and their needs
-Solve problems legislatively with vigor, integrity and passion
-Create coalitions and bridge divides to change attitudes and create positive interactions
-Provide excellent in-district service for all</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">I would like to solve income inequality and bridge the income divide.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is the first historical event that happened in your lifetime that you remember? How old were you at the time?</p>
				<p class=""survey-response"">The first historical event I remember was one the televising of the lunar landing.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was your very first job? How long did you have it?</p>
				<p class=""survey-response"">My first job was working at a retail store.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite holiday? Why?</p>
				<p class=""survey-response"">Thanksgiving.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite book? Why?</p>
				<p class=""survey-response"">Memoirs of a Geisha</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite thing in your home or apartment? Why?</p>
				<p class=""survey-response"">My yard.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was the last song that got stuck in your head?</p>
				<p class=""survey-response"">Hold On, I'm Coming by Sam and Dave</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is something that has been a struggle in your life?</p>
				<p class=""survey-response"">Knowing when to quit.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities does the U.S. House of Representatives possess that makes it unique as an institution?</p>
				<p class=""survey-response"">It's ability to withstand the great challenges we have encountered in the last three years.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it's beneficial for representatives to have previous experience in government or politics?</p>
				<p class=""survey-response"">Yes, at times. It is a case by case scenario.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be the United States’ greatest challenges as a nation over the next decade?</p>
				<p class=""survey-response"">The top issues of our time are:
1. Bridging the income divide
2. Providing healthcare for all
3. Solving the climate crisis</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not a current representative, are there certain committees that you would want to be a part of?</p>
				<p class=""survey-response"">Yes, 
- Transportation and Infrastructure
- Finance
-Healthcare subcommittees
-Finance</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that two years is the right term length for representatives?</p>
				<p class=""survey-response"">No, I actually believe the term should be 3 or 4 years.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What are your thoughts on term limits?</p>
				<p class=""survey-response"">I believe we should have them based on agreed upon criteria the American public should vote on.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What process do you favor for redistricting?</p>
				<p class=""survey-response"">Non partisan and independent with equal geographies</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a particular representative, past or present, whom you want to model yourself after?</p>
				<p class=""survey-response"">See above question</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Both sitting representatives and candidates for office hear many personal stories from the residents of their district. Is there a story that you’ve heard that you found particularly touching, memorable, or impactful?</p>
				<p class=""survey-response"">Too many to list here</p>
			</div>",Campaign website,https://www.marienewmanforcongress.com/,Campaign Facebook,https://www.facebook.com/MarieNewmancommunityadvocate/,Campaign Twitter,https://www.twitter.com/Marie4Congress,Personal Facebook,https://www.facebook.com/marie.klaassennewman,null,,null,
1585130324-1077,https://dev.thegoodparty.org/scrape/candidates,411|Tom Suozzi|incumbent,https://ballotpedia.org/Tom_Suozzi,Tom Suozzi,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tom_Suozzi.jpg,null,Official website,https://suozzi.house.gov/,Official Facebook,https://www.facebook.com/RepTomSuozzi,Official Twitter,https://www.twitter.com/RepTomSuozzi,Campaign Facebook,https://www.facebook.com/tom.suozzi/,null,,null,
1585126070-369,https://dev.thegoodparty.org/scrape/candidates,1380|Jeff Coleman|,https://ballotpedia.org/Jeff_Coleman,Jeff Coleman,,null,,,null,,null,,null,,null,,null,
1585129058-923,https://dev.thegoodparty.org/scrape/candidates,369|Ted Lieu|incumbent,https://ballotpedia.org/Ted_Lieu,Ted Lieu,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Rep_Ted_Lieu.jpg,null,Official website,https://lieu.house.gov/,Official Facebook,https://www.facebook.com/RepTedLieu,Official Twitter,https://www.twitter.com/RepTedLieu,Campaign website,http://www.tedlieu.com/,Campaign Facebook,https://www.facebook.com/tedlieu/,Campaign Twitter,https://www.twitter.com/tedlieu
1585127549-649,https://dev.thegoodparty.org/scrape/candidates,2028|Audra Brown|,https://ballotpedia.org/Audra_Brown,Audra Brown,https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png,null,Campaign website,http://www.imfromnewmexico.com/?fbclid=IwAR02uO5d9PckzYufKMXjZ7krfIOEvwI5atoM_JlOz6uI3_D0FTFpgBirE4c,Campaign Facebook,https://www.facebook.com/ImFromNewMexico/,null,,null,,null,,null,
1585124619-100,https://dev.thegoodparty.org/scrape/candidates,1679|Patricia Ackerman|,https://ballotpedia.org/Patricia_Ackerman,Patricia Ackerman,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/12.jpg,"<div class=""survey-result"">
				<p class=""survey-question"">What would be your top three priorities, if elected?</p>
				<p class=""survey-response"">Reducing healthcare costs and increase access in rurals.
Improve public education through smarter funding.
Introduce Legislation that increases energy renewables and protect our environment.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">Healthcare. Education. Protecting our planet from climate change.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">Those who have access to their wisdom and empathy and use these gifts to make people's lives better.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">Integrity. Empathy. Ability to see a wide angle picture.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">Critical thinker. Intense listener. Empathetic. Problem solver.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe are the core responsibilities for someone elected to this office?</p>
				<p class=""survey-response"">Guarantee lives will be better off than before.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">I hope people will come to understand leadership is not about being the best. Leadership is about making everyone else better. Elected officials have a responsibility to lift their communities up.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it’s beneficial for state legislators to have previous experience in government or politics?</p>
				<p class=""survey-response"">NO</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be your state’s greatest challenges over the next decade?</p>
				<p class=""survey-response"">Improve our public educational system. Nevada ranks at the bottom in the U.S.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe it’s beneficial to build relationships with other legislators? Please explain your answer.</p>
				<p class=""survey-response"">Yes. Legislating is no different than any other community or workplace. It's all about relationships. Most everyone tends to be more willing to compromise with someone they like or trust.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Both sitting legislators and candidates for office hear many personal stories from the residents of their district. Is there a story that you’ve heard that you found particularly touching, memorable, or impactful?</p>
				<p class=""survey-response"">Lynn, who did everything right in her life - long term employee with good benefits, a decent home and savings, raised fine children. Retired late... took the COBRA insurance available to her... then one month before her COBRA was due to expire, she was diagnosed with ovarian cancer. She said to me, ""I'm prepared to die. I won't bankrupt my family to pay for treatments."" So it is in America - choose... either your money or your life.
I don't accept this. Neither does most Americans. So I fight.</p>
			</div>",Campaign website,https://www.ackerman4congress.com/,Campaign Facebook,https://www.facebook.com/ackerman4congress,Campaign Twitter,https://www.twitter.com/PAckermanNV,null,,null,,null,
1585126301-411,https://dev.thegoodparty.org/scrape/candidates,1332|Yvette Herrell|,https://ballotpedia.org/Yvette_Herrell,Yvette Herrell,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Yvette_Herrell.jpg,null,Campaign website,https://www.yvetteherrell.com/,Campaign Facebook,https://www.facebook.com/HerrellForCongress/,Campaign Twitter,https://www.twitter.com/yvette4congress,Personal Facebook,https://www.facebook.com/yvette.herrell,null,,null,
1585129447-966,https://dev.thegoodparty.org/scrape/candidates,528|Barry Loudermilk|incumbent,https://ballotpedia.org/Barry_Loudermilk,Barry Loudermilk,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/CongLoudermilk.jpg,null,Official website,https://loudermilk.house.gov/,Official Facebook,https://www.facebook.com/RepLoudermilk/,Official Twitter,https://www.twitter.com/reploudermilk,Campaign website,http://loudermilkforcongress.com/,Campaign Facebook,https://www.facebook.com/StandwithBarry/,Campaign Twitter,https://www.twitter.com/standwithbarry
1585131627-1141,https://dev.thegoodparty.org/scrape/candidates,310|Raul Ruiz|incumbent,https://ballotpedia.org/Raul_Ruiz,Raul Ruiz,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Raul_Ruiz.jpg,null,Official website,https://ruiz.house.gov/,Official Facebook,https://www.facebook.com/RepRaulRuizMD/,Official Twitter,https://www.twitter.com/RepRaulRuizMD,Campaign website,https://drraulruiz.com/,Campaign Facebook,https://www.facebook.com/DrRaulRuiz/,Campaign Twitter,https://www.twitter.com/Dr_RaulRuiz
1585137253-1296,https://dev.thegoodparty.org/scrape/candidates,473|Anthony Gonzalez|incumbent,https://ballotpedia.org/Anthony_Gonzalez,Anthony Gonzalez,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ANTHONY_GONZALEZ.jpg,null,Official website,https://anthonygonzalez.house.gov/,Official Facebook,https://www.facebook.com/RepAGonzalez/,Official Twitter,https://www.twitter.com/RepAGonzalez,Campaign website,https://www.voteanthonygonzalez.com/,Campaign Facebook,https://www.facebook.com/anthonygonzalezforcongress/,null,
1585125374-239,https://dev.thegoodparty.org/scrape/candidates,1523|James Harper|,https://ballotpedia.org/James_Harper,James Harper,https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png,"<div class=""survey-result"">
				<p class=""survey-question"">What would be your top three priorities, if elected?</p>
				<p class=""survey-response"">Reduce taxes, downsize government, and improve education</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">Economy, Education, and Health. I believe it is imperative for us to have the ability to care for, educate, and provide employment opportunities for our citizens.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">My mother. She raised two son's working multiple jobs with little help.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a book, essay, film, or something else you would recommend to someone who wants to understand your political philosophy?</p>
				<p class=""survey-response"">Gladiator. It showed to true passion of what it is to serve from the highest to lowest levels and to fight for what is right and to sacrifice for the good of the people.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">Dignity, respect, committment, advocacy, excellence, integrity, transparency, honesty.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">I am a man of my word and I tell the truth. I am loyal to a fault and will fight to deliver the voice of my constituents over my own.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe are the core responsibilities for someone elected to this office?</p>
				<p class=""survey-response"">To vote the way the majority of his/her constiuents would vote to represent the majority of support for every vote. Also to inform and obtain counsel from those persons with expertise on topics to educate others and return the political climate back to the people for which it was intended.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">That there are honest and common men in politics that strive to do what is right for the citizens of our contry with no external agenda.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is the first historical event that happened in your lifetime that you remember? How old were you at the time?</p>
				<p class=""survey-response"">I was walking to school when Ronald Reagan was shot when I was 11.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was your very first job? How long did you have it?</p>
				<p class=""survey-response"">I cleaned the kitchen at a local hospital where my mother worked. I also bagged groceries at a local store.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What happened on your most awkward date?</p>
				<p class=""survey-response"">We knew immediately that we were not gonna work out and it lasted about 15 minutes.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite holiday? Why?</p>
				<p class=""survey-response"">Christmas as it is the time to celebrate our saviour and spend time with family that is often lost in todays busy times.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite book? Why?</p>
				<p class=""survey-response"">Unfotunately they have all been curriculum books throughout my education that have provided me with the knowledge to improve my ability to care for people.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you could be any fictional character, who would you want to be?</p>
				<p class=""survey-response"">Superman</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite thing in your home or apartment? Why?</p>
				<p class=""survey-response"">My bed to relax and reset for another day.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was the last song that got stuck in your head?</p>
				<p class=""survey-response"">Itsy bitsy spider as we have our first grandchild.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is something that has been a struggle in your life?</p>
				<p class=""survey-response"">Being satisfied with what I have and not wanting to continue to do more.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Every state besides Nebraska has two legislative chambers. What do you consider the most important differences between the legislative chambers in your state?</p>
				<p class=""survey-response"">The concept that the Senate is more important than the House based on influence and numbers.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it’s beneficial for state legislators to have previous experience in government or politics?</p>
				<p class=""survey-response"">No, as I believe term limits influence policy and create innovation.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be your state’s greatest challenges over the next decade?</p>
				<p class=""survey-response"">economic development and infrastructure.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe is the ideal relationship between the governor and the state legislature?</p>
				<p class=""survey-response"">To work collaboratively on policy to improve the lives of the citizens.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe it’s beneficial to build relationships with other legislators? Please explain your answer.</p>
				<p class=""survey-response"">Absolutely, from all parties to have an engaged, collaborative, and open line of communication to facilitate policy.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What process do you favor for redistricting?</p>
				<p class=""survey-response"">Independant council to work independently to provide three options for discussions and heavy involvment of the public.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not a current legislator, are there certain committees that you would want to be a part of?</p>
				<p class=""survey-response"">Health and welfare.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are a current legislator, what appealed to you about your current committees?</p>
				<p class=""survey-response"">My experience in the health care profession</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not currently a member of your party’s leadership in the legislature, would you be interested in joining the leadership? If so, in what role?</p>
				<p class=""survey-response"">yes, in any capacity.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a particular legislator, past or present, whom you want to model yourself after?</p>
				<p class=""survey-response"">JFK, Ronald Reagan</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Are you interested in running for a different political office (for example, the U.S. Congress or governor) in the future?</p>
				<p class=""survey-response"">I would consider it, yes.</p> 
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Both sitting legislators and candidates for office hear many personal stories from the residents of their district. Is there a story that you’ve heard that you found particularly touching, memorable, or impactful?</p>
				<p class=""survey-response"">Unfortunately, the majority of my interactions with the public have a common theme of disassociation with government leading to lack of input from those who feel they cannot influence the system and have no voice. I want to change that.</p> 
			</div>",Campaign website,http://www.harperinthehouse.com/,Campaign Facebook,https://www.facebook.com/harperinthehouse/,null,,null,,null,,null,
1585127880-723,https://dev.thegoodparty.org/scrape/candidates,1962|Jeanne Nigro|,https://ballotpedia.org/Jeanne_Nigro,Jeanne Nigro,https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png,null,Campaign website,https://jeannenigro.com/,null,,null,,null,,null,,null,
1585129423-964,https://dev.thegoodparty.org/scrape/candidates,103|Barbara Lee|incumbent,https://ballotpedia.org/Barbara_Lee,Barbara Lee,,null,,,null,,null,,null,,null,,null,
1585124921-157,https://dev.thegoodparty.org/scrape/candidates,1618|Wendell Champion|,https://ballotpedia.org/Wendell_Champion,Wendell Champion,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/WendellChampion.png,"<div class=""survey-result"">
				<p class=""survey-question"">Who are you? Tell us about yourself in 300 words or less.</p>
				<p class=""survey-response"">Wendell's personal journey from ""Welfare to West Point"" combined with his proven leadership and professional experience as a former army officer, lawyer, corporate manager, youth minister, as well as a community volunteer and community organizer demonstrate a lifetime commitment as a public servant.

Champion graduated from the United States Military Academy and was commissioned as a Lieutenant in the United States Army with the West Point Class of 1986. He proudly served in the U.S. Army and Army Reserves for over five years and was honorably discharged after earning the rank of U.S. Army Captain. Military assignments include:
</p><ul><li> Air Defense Artillery (Fort Bliss, TX),</li>
<li> 2nd Infantry Division, Western Corridor/Demilitarized Zone (South Korea),</li>
<li> 11th Infantry Regiment (Fort Benning, GA),</li>
<li> U.S. Military Academy (West Point, NY) and,</li>
<li> 75th Army Reserve Command (Houston, TX).</li></ul>
His military awards include the Meritorious Service Medal, Army Commendation Medal, National Defense Service Ribbon, Jumpmaster Training, Airborne and Air Assault Badges.

Wendell is currently the military liaison for the Harris County Sheriff's Office and a licensed attorney in Texas for over 20 years. 

Wendell Champion is a committed community organizer dedicated to improving the lives of families and children in need of assistance.

He and his wife have been married for 29 years and have been blessed with two children.<p></p>
			</div>
						    <div class=""survey-result"">
				<p class=""survey-question"">Please list below 3 key messages of your campaign. What are the main points you want voters to remember about your goals for your time in office?</p>
				<ul class=""key-messages"">
					<li>Opportunity</li>
					<li>Community</li>
					<li>Prosperity</li>
				</ul>
			</div>
							<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">Education: Failing schools that continue to get worse, single mothers who see little chance of breaking the status quo, Section 8 housing with no proximity to education outlets or job training opportunities,

Jobs and Skills Training: Programs need to be relevant, realistic, and responsive to the needs of employers and a pathway to a career.

Opportunity Zones: District 18 is missing out on every sort of economic improvement imaginable because Congresswoman Lee refuses to take advantage of programs that are already in place... to help you... to help us... and bring us all together.

Human Trafficking: Houston is considered a hub of human trafficking, and it's a severe problem we need to solve NOW.

Immigration: Without national security, nothing else matters. Either we have a nation or we don't.

Infrastructure: It's the key to economic growth within District 18.

2nd Ammendment: We all deserve to know our government is doing its job to keep guns out of the hands of criminals, illegals, those on the no-fly list, and the mentally ill.</p>
			</div>",Campaign website,https://champion2020.com/,Campaign Facebook,https://www.facebook.com/WendellChampionTX,Campaign Twitter,https://www.twitter.com/ChampionTx2020,Personal Facebook,https://www.facebook.com/wendell.champion,null,,null,
1585137301-1298,https://dev.thegoodparty.org/scrape/candidates,426|John Rutherford|incumbent,https://ballotpedia.org/John_Rutherford,John Rutherford,,null,,,null,,null,,null,,null,,null,
1585125918-336,https://dev.thegoodparty.org/scrape/candidates,1415|Terri Lynn Hill|,https://ballotpedia.org/Terri_Hill,Terri Hill,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Terri_L._Hill.jpg,null,Campaign website,http://terrihillforcongress.com/,Campaign Facebook,https://www.facebook.com/friendsofterrihill,Campaign Twitter,https://www.twitter.com/VoteTerriHill,null,,null,,null,
1585125741-305,https://dev.thegoodparty.org/scrape/candidates,1448|Maebe A. Girl|,https://ballotpedia.org/Maebe_A._Girl,Maebe A. Girl,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/mg.jpg,null,Campaign website,https://maebeagirlforcongress.org/,Campaign Facebook,https://www.facebook.com/maebeagirl/,Campaign Twitter,https://www.twitter.com/Maebe_A_Girl,null,,null,,null,
